"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1186/s12903-023-03536-4","s12903023035364","Evaluating the effect of poly (amidoamine) treated bioactive glass nanoparticle incorporated in universal adhesive on bonding to artificially induced caries affected dentin",2023,"pdf/bmcoral.s12903023035364.pdf","xml/bmcoral.s12903023035364.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03437-6","s12903023034376","Effect of blood contamination on marginal adaptation of cold ceramic and MTA angelus: a scanning electron microscopic study",2023,"pdf/bmcoral.s12903023034376.pdf","xml/bmcoral.s12903023034376.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03148-y","s1290302303148y","Impact on peri-implant connective tissue of laser treated versus traditional healing abutments: a human clinical trials",2023,"pdf/bmcoral.s1290302303148y.pdf","xml/bmcoral.s1290302303148y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-022-02593-5","s12903022025935","Dental management of a pediatric patient with progressive familial intrahepatic cholestasis having dental anomalies: a case report and brief review of the literature",2023,"pdf/bmcoral.s12903022025935.pdf","xml/bmcoral.s12903022025935.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03175-9","s12903023031759","Identification of Immune Infiltration in Odontogenic Keratocyst by Integrated Bioinformatics Analysis",2023,"pdf/bmcoral.s12903023031759.pdf","xml/bmcoral.s12903023031759.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03079-8","s12903023030798","Systematic review and network meta-analysis of the accuracy of the orthodontic mini-implants placed in the inter-radicular space by image-guided-based techniques",2023,"pdf/bmcoral.s12903023030798.pdf","xml/bmcoral.s12903023030798.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03266-7","s12903023032667","The psc-CVM assessment system: A three-stage type system for CVM assessment based on deep learning",2023,"pdf/bmcoral.s12903023032667.pdf","xml/bmcoral.s12903023032667.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03621-8","s12903023036218","Effect of arginine-fluoride varnish on preventing enamel erosion by paediatric liquid medicaments",2023,"pdf/bmcoral.s12903023036218.pdf","xml/bmcoral.s12903023036218.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03060-5","s12903023030605","Soft tissue dimensional change using customized titanium healing abutment in immediate implant placement in posterior teeth",2023,"pdf/bmcoral.s12903023030605.pdf","xml/bmcoral.s12903023030605.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02817-2","s12903023028172","A population-based study to assess two convolutional neural networks for dental age estimation",2023,"pdf/bmcoral.s12903023028172.pdf","xml/bmcoral.s12903023028172.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03192-8","s12903023031928","A scoping review on hyposalivation associated with systemic conditions: the role of physical stimulation in the treatment approaches",2023,"pdf/bmcoral.s12903023031928.pdf","xml/bmcoral.s12903023031928.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03421-0","s12903023034210","CERCAM is a prognostic biomarker associated with immune infiltration of macrophage M2 polarization in head and neck squamous carcinoma",2023,"pdf/bmcoral.s12903023034210.pdf","xml/bmcoral.s12903023034210.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02829-y","s1290302302829y","A clinical study of the piezosurgery, high-speed contra-angle handpiece, and the combined application of both for extraction of embedded supernumerary teeth",2023,"pdf/bmcoral.s1290302302829y.pdf","xml/bmcoral.s1290302302829y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03500-2","s12903023035002","Maintenance of dental records and awareness of forensic odontology among pakistani dentists: a mixed-method study with implications for dental data repository",2023,"pdf/bmcoral.s12903023035002.pdf","xml/bmcoral.s12903023035002.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03280-9","s12903023032809","External root resorption and rapid maxillary expansion in the short-term: a CBCT comparative study between tooth-borne and bone-borne appliances, using 3D imaging digital technology",2023,"pdf/bmcoral.s12903023032809.pdf","xml/bmcoral.s12903023032809.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02878-3","s12903023028783","Effect of access cavities on the biomechanics of mandibular molars: a finite element analysis",2023,"pdf/bmcoral.s12903023028783.pdf","xml/bmcoral.s12903023028783.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03663-y","s1290302303663y","MDP-salts as an adhesion promoter with MDP-primers and self-adhesive resin cement for zirconia cementation",2023,"pdf/bmcoral.s1290302303663y.pdf","xml/bmcoral.s1290302303663y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03081-0","s12903023030810","Clinical analysis of successful insertion of orthodontic mini-implants in infrazygomatic crest",2023,"pdf/bmcoral.s12903023030810.pdf","xml/bmcoral.s12903023030810.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02850-1","s12903023028501","Effect of nanogold particles addition on dimensional stability of complete denture base material: an in - vitro study",2023,"pdf/bmcoral.s12903023028501.pdf","xml/bmcoral.s12903023028501.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03063-2","s12903023030632","Bonding durability and remineralizing efficiency of orthodontic adhesive containing titanium tetrafluoride: an invitro study",2023,"pdf/bmcoral.s12903023030632.pdf","xml/bmcoral.s12903023030632.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03601-y","s1290302303601y","Effect of physiotherapeutic procedures on the bioelectric activity of the masseter muscle and the range of motion of the temporomandibular joints in the female population with chronic pain: a randomized controlled trial",2023,"pdf/bmcoral.s1290302303601y.pdf","xml/bmcoral.s1290302303601y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02751-3","s12903023027513","Three-dimensional microscopic comparison of wear behavior between immature and mature enamel: an in vitro study",2023,"pdf/bmcoral.s12903023027513.pdf","xml/bmcoral.s12903023027513.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02749-x","s1290302302749x","Comparison of physicians’ and dentists’ incident reports in open data from the Japan Council for Quality Health Care: a mixed-method study",2023,"pdf/bmcoral.s1290302302749x.pdf","xml/bmcoral.s1290302302749x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03723-3","s12903023037233","Ion release, biocompatibility, and bioactivity of resin-modified calcium hydroxide cavity liners",2023,"pdf/bmcoral.s12903023037233.pdf","xml/bmcoral.s12903023037233.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03666-9","s12903023036669","Awareness of undergraduate dental students, interns, and freshly graduated dentists about oral manifestation associated with COVID-19",2023,"pdf/bmcoral.s12903023036669.pdf","xml/bmcoral.s12903023036669.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03454-5","s12903023034545","The relationship between children’s oral health behaviours and oral health-related quality of life: a cross-sectional study",2023,"pdf/bmcoral.s12903023034545.pdf","xml/bmcoral.s12903023034545.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03163-z","s1290302303163z","3-dimensional analysis of hard- and soft-tissue symmetry in a Chinese population",2023,"pdf/bmcoral.s1290302303163z.pdf","xml/bmcoral.s1290302303163z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02816-3","s12903023028163","Effect of oral gargle containing Lespedeza cuneata extract on periodontal health improvement and disease prevention: a randomized, controlled clinical trial",2023,"pdf/bmcoral.s12903023028163.pdf","xml/bmcoral.s12903023028163.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03362-8","s12903023033628","Intra-oral scan segmentation using deep learning",2023,"pdf/bmcoral.s12903023033628.pdf","xml/bmcoral.s12903023033628.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02736-2","s12903023027362","Utilization of dental care service and associated factors among pre-school children in northwest China over the past decade",2023,"pdf/bmcoral.s12903023027362.pdf","xml/bmcoral.s12903023027362.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03499-6","s12903023034996","Evaluation of the effectiveness of prophylactic sealing of pits and fissures of permanent teeth with fissure sealants - umbrella review",2023,"pdf/bmcoral.s12903023034996.pdf","xml/bmcoral.s12903023034996.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03662-z","s1290302303662z","Efficacy of the transcutaneous electrostimulation in treatment dysfunctions of the TMJ associated with occlusion distortions",2023,"pdf/bmcoral.s1290302303662z.pdf","xml/bmcoral.s1290302303662z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03035-6","s12903023030356","The efficacy of manual toothbrushes in patients with fixed orthodontic appliances: a randomized clinical trial",2023,"pdf/bmcoral.s12903023030356.pdf","xml/bmcoral.s12903023030356.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03501-1","s12903023035011","Clinical and radiographic performance of preformed zirconia crowns and stainless-steel crowns in permanent first molars: 18-month results of a prospective, randomized trial",2023,"pdf/bmcoral.s12903023035011.pdf","xml/bmcoral.s12903023035011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02832-3","s12903023028323","Does cone-beam computed tomography examination increase the micronuclei frequency in the oral mucosa exfoliated cells? A systematic review and meta-analysis",2023,"pdf/bmcoral.s12903023028323.pdf","xml/bmcoral.s12903023028323.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03154-0","s12903023031540","Repeatability of dental plaque quantitation by light induced fluorescence technology in current, former, and never smokers",2023,"pdf/bmcoral.s12903023031540.pdf","xml/bmcoral.s12903023031540.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03129-1","s12903023031291","Evaluation of bacterial leakage and marginal adaptation of the bioceramics pulp dressing materials: an invitro study",2023,"pdf/bmcoral.s12903023031291.pdf","xml/bmcoral.s12903023031291.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-02758-w","s1290302302758w","Push out bond strength of hydraulic cements used at different thicknesses",2023,"pdf/bmcoral.s1290302302758w.pdf","xml/bmcoral.s1290302302758w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03300-8","s12903023033008","Evaluating the influence of static management on individuals’ oral health",2023,"pdf/bmcoral.s12903023033008.pdf","xml/bmcoral.s12903023033008.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04845-y","s1290302404845y","Effect of soft tissue volume on midfacial gingival margin alterations following immediate implant placement in the esthetic zone: a 1-year randomized clinical and volumetric trial",2024,"pdf/bmcoral.s1290302404845y.pdf","xml/bmcoral.s1290302404845y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04924-0","s12903024049240","Automatic maxillary sinus segmentation and pathology classification on cone-beam computed tomographic images using deep learning",2024,"pdf/bmcoral.s12903024049240.pdf","xml/bmcoral.s12903024049240.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05193-7","s12903024051937","Automated pipeline for linear and volumetric assessment of facial swelling after third molar surgery",2024,"pdf/bmcoral.s12903024051937.pdf","xml/bmcoral.s12903024051937.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04034-x","s1290302404034x","Glutathione S-transferase M1, T1, and P1 polymorphisms and periodontitis in a Caucasian population: a case-control study",2024,"pdf/bmcoral.s1290302404034x.pdf","xml/bmcoral.s1290302404034x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04906-2","s12903024049062","Increased bone mass but delayed mineralization: in vivo and in vitro study for zoledronate in bone regeneration",2024,"pdf/bmcoral.s12903024049062.pdf","xml/bmcoral.s12903024049062.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04973-5","s12903024049735","Interface misfit of conventionally milled and novel hybrid full-arch implant-supported titanium frameworks",2024,"pdf/bmcoral.s12903024049735.pdf","xml/bmcoral.s12903024049735.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04200-1","s12903024042001","Baltimore oral epidemiology, disease effects, and HIV evaluation study (BEEHIVE) study protocol: a prospective cohort study",2024,"pdf/bmcoral.s12903024042001.pdf","xml/bmcoral.s12903024042001.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04996-y","s1290302404996y","Effect of ionizing radiation on the shear bond strength of two different adhesive systems in primary teeth. in-vitro study",2024,"pdf/bmcoral.s1290302404996y.pdf","xml/bmcoral.s1290302404996y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04357-9","s12903024043579","2-year survival and cost analysis of occlusoproximal ART restorations using encapsulated glass ionomer cement in primary molars: a randomized controlled trial",2024,"pdf/bmcoral.s12903024043579.pdf","xml/bmcoral.s12903024043579.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04492-3","s12903024044923","Athletes’ medical preventive behaviors: the case of oral health and ultraendurance trail runners",2024,"pdf/bmcoral.s12903024044923.pdf","xml/bmcoral.s12903024044923.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04478-1","s12903024044781","The effect of platelet-rich fibrin (PRF) versus freeze-dried bone allograft (FDBA) used in alveolar ridge preservation on the peri-implant soft and hard tissues: a randomized clinical trial",2024,"pdf/bmcoral.s12903024044781.pdf","xml/bmcoral.s12903024044781.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04174-0","s12903024041740","The metabolic reprogramming of γ-aminobutyrate in oral squamous cell carcinoma",2024,"pdf/bmcoral.s12903024041740.pdf","xml/bmcoral.s12903024041740.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05224-3","s12903024052243","The role of interleukin-20 on inflammatory stress and periodontal tissue destruction in patients with metabolic syndrome and periodontitis",2024,"pdf/bmcoral.s12903024052243.pdf","xml/bmcoral.s12903024052243.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05283-6","s12903024052836","Current status and influencing factors of missing appointments in patients with periodontitis: a cross-sectional study",2024,"pdf/bmcoral.s12903024052836.pdf","xml/bmcoral.s12903024052836.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05100-0","s12903024051000","Biomechanical evaluation of implant options for unilateral maxillary defects: a finite element analysis",2024,"pdf/bmcoral.s12903024051000.pdf","xml/bmcoral.s12903024051000.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-03932-4","s12903024039324","The effect of repair protocols and chewing simulation on the microtensile bond strength of two resin matrix ceramics to composite resin",2024,"pdf/bmcoral.s12903024039324.pdf","xml/bmcoral.s12903024039324.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04173-1","s12903024041731","Influence of augmented reality technique on the accuracy of autotransplanted teeth in surgically created sockets",2024,"pdf/bmcoral.s12903024041731.pdf","xml/bmcoral.s12903024041731.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04304-8","s12903024043048","Microhardness and elemental analysis of ion-releasing restoration/ dentin interface following enzymatic chemomechanical caries excavation",2024,"pdf/bmcoral.s12903024043048.pdf","xml/bmcoral.s12903024043048.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04820-7","s12903024048207","Evaluation and comparison of four types of bio-ceramic materials AGM MTA, Ortho MTA, pro root MTA and Cem cement in oral and dental health",2024,"pdf/bmcoral.s12903024048207.pdf","xml/bmcoral.s12903024048207.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04674-z","s1290302404674z","Evaluation of the accuracy of cone beam computed tomography (CBCT) in the detection of peri-implant fenestration",2024,"pdf/bmcoral.s1290302404674z.pdf","xml/bmcoral.s1290302404674z.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04758-w","s1290302404758w","A National Dental Practice-Based Research Network phase II, cluster-randomized clinical trial assessing nicotine replacement therapy sampling in dental settings: study protocol for the Free Samples for Health (FreSH) study",2024,"pdf/bmcoral.s1290302404758w.pdf","xml/bmcoral.s1290302404758w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04707-7","s12903024047077","Comprehensive sinus contour classification and its characteristics from radiographic examination: a cross-sectional study",2024,"pdf/bmcoral.s12903024047077.pdf","xml/bmcoral.s12903024047077.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04579-x","s1290302404579x","Expression of miRNAs (146a and 155) in human peri-implant tissue affected by peri-implantitis: a case control study",2024,"pdf/bmcoral.s1290302404579x.pdf","xml/bmcoral.s1290302404579x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05054-3","s12903024050543","Masticatory function between chewing with and without wearing clear thermoplastic appliances",2024,"pdf/bmcoral.s12903024050543.pdf","xml/bmcoral.s12903024050543.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05059-y","s1290302405059y","Comparison of acceptability of orthodontic appliances in children in mixed dentition treated with removable acrylic appliances and Invisalign first: a cross-sectional study",2024,"pdf/bmcoral.s1290302405059y.pdf","xml/bmcoral.s1290302405059y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04657-0","s12903024046570","Application of artificial intelligence in dental crown prosthesis: a scoping review",2024,"pdf/bmcoral.s12903024046570.pdf","xml/bmcoral.s12903024046570.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04393-5","s12903024043935","Evaluation of rheological properties of soft lining materials with different composition under various temperatures",2024,"pdf/bmcoral.s12903024043935.pdf","xml/bmcoral.s12903024043935.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04983-3","s12903024049833","In-vitro comparison of fracture resistance of CAD/CAM porcelain restorations for endodontically treated molars",2024,"pdf/bmcoral.s12903024049833.pdf","xml/bmcoral.s12903024049833.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05021-y","s1290302405021y","Factors affecting unusual postoperative vertical downward movement of mandible after surgery-first approach using intraoral vertical ramus osteotomy",2024,"pdf/bmcoral.s1290302405021y.pdf","xml/bmcoral.s1290302405021y.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03761-x","s1290302303761x","Comparison of stress distribution around all-on-four implants of different angulations and zygoma implants: a 7-model finite element analysis",2024,"pdf/bmcoral.s1290302303761x.pdf","xml/bmcoral.s1290302303761x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04562-6","s12903024045626","The usefulness of ultrasonography as a dynamic measurement system for visualizing root canal working length: an in vivo study",2024,"pdf/bmcoral.s12903024045626.pdf","xml/bmcoral.s12903024045626.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-03858-x","s1290302403858x","Assessment of the intrasinusidal volume before and after maxillary sinus augmentation using mri – a pilot study of eight patients",2024,"pdf/bmcoral.s1290302403858x.pdf","xml/bmcoral.s1290302403858x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-05296-1","s12903024052961","Assessment of oral hygiene parameters in association to eating behaviors and healthy eating self-efficacy in school-aged children",2024,"pdf/bmcoral.s12903024052961.pdf","xml/bmcoral.s12903024052961.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04723-7","s12903024047237","A case of Melkersson-Rosenthal syndrome with temporomandibular joint osteoarthritis: multidisciplinary treatment and autoimmune etiological hypothesis",2024,"pdf/bmcoral.s12903024047237.pdf","xml/bmcoral.s12903024047237.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04289-4","s12903024042894","Clinical effect of chlorhexidine and sodium fluoride on corrosion behavior and surface topography of nitinol orthodontic archwires",2024,"pdf/bmcoral.s12903024042894.pdf","xml/bmcoral.s12903024042894.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04813-6","s12903024048136","Assessment of cone beam computed tomography use in pediatric and adolescent patients: a cross-sectional study",2024,"pdf/bmcoral.s12903024048136.pdf","xml/bmcoral.s12903024048136.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-03891-w","s1290302403891w","Evaluation of the genotoxicity, cytotoxicity, and bioactivity of calcium silicate-based cements",2024,"pdf/bmcoral.s1290302403891w.pdf","xml/bmcoral.s1290302403891w.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-024-04004-3","s12903024040043","Evaluation of possible associated factors for early childhood caries: are preterm birth and birth weight related?",2024,"pdf/bmcoral.s12903024040043.pdf","xml/bmcoral.s12903024040043.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
"10.1186/s12903-023-03834-x","s1290302303834x","Tissue-engineered bone construct promotes early osseointegration of implants with low primary stability in oversized osteotomy",2024,"pdf/bmcoral.s1290302303834x.pdf","xml/bmcoral.s1290302303834x.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","Varies by article (mostly CC-BY 4.0; some CC-BY-NC-ND) -- check individual article"
